,Potential_Customer,Cust_Last_Purchase,InAct_Last,InAct_First,Status_Cust,Status_Latest_Ad,Age,Gender,Cust_Prop,Cust_Ann_Income,total_pur_3years,total_pur_5years,total_ad_res_1year,total_ad_res_3years,total_ad_res_5years
2166,1,20.0,18,65,S,1,67.0,M,U,44133.0,3,19,20,51,80
2167,0,19.0,16,105,S,1,67.0,M,U,47016.0,5,27,20,49,95
2168,0,19.0,16,127,S,1,83.0,F,U,47016.0,3,24,18,44,104
2169,0,19.0,26,125,A,1,37.0,F,H,47016.0,3,22,13,41,89
2170,0,19.0,18,39,A,1,74.0,F,U,47016.0,7,8,19,47,45
2171,0,19.0,16,16,F,0,27.0,F,H,47016.0,2,2,15,22,18
2172,0,19.0,22,92,A,0,52.0,M,H,47949.0,4,13,18,48,76
2173,0,19.0,15,23,N,0,55.0,M,U,47949.0,3,3,19,29,26
2174,0,19.0,18,130,S,1,73.0,M,H,56021.0,6,28,22,50,106
2175,0,19.0,25,127,A,1,43.0,M,U,56021.0,4,16,17,50,97
2176,0,19.0,19,112,S,1,37.0,F,U,32420.0,9,36,16,47,112
2177,0,19.0,21,113,A,1,45.0,F,H,70892.0,7,29,18,48,98
2178,0,19.0,20,104,S,1,55.0,M,H,70892.0,7,33,17,45,98
2179,1,19.0,16,51,A,0,55.0,F,H,70892.0,4,7,17,44,55
2180,0,20.0,18,128,S,1,76.0,M,H,42194.0,5,26,19,52,107
2181,0,20.0,16,24,N,1,52.0,F,H,42194.0,5,5,17,31,29
2182,0,20.0,16,105,E,0,41.0,F,U,42194.0,2,12,7,19,54
2183,0,20.0,18,22,N,0,41.0,F,U,46146.0,4,4,19,31,25
2184,1,20.0,17,44,S,1,41.0,F,H,42009.0,6,10,19,47,55
2185,1,12.0,15,57,A,0,73.0,M,U,42009.0,4,9,16,33,51
2186,1,5.0,6,78,A,0,73.0,F,U,42009.0,6,13,22,47,66
2187,0,50.0,18,123,A,0,83.0,F,U,42009.0,4,17,20,48,101
2188,0,50.0,16,24,N,1,66.0,F,U,42009.0,7,7,20,37,32
2189,1,50.0,22,33,A,0,66.0,M,H,52514.0,6,6,19,45,42
2190,1,3.0,15,123,S,1,79.0,F,U,52514.0,10,41,17,41,97
2191,0,15.0,16,57,S,1,56.0,M,H,51348.0,5,10,19,47,62
2192,1,15.0,20,20,F,0,57.0,F,H,62563.0,1,1,11,18,17
2193,1,10.0,21,50,F,0,19.0,F,U,49240.0,2,3,13,25,38
2194,0,12.0,19,53,A,1,19.0,M,H,49240.0,5,8,19,42,53
2195,0,12.0,23,43,A,0,54.0,F,H,53951.0,7,11,18,51,53
2196,0,12.0,23,23,N,0,59.0,M,H,53951.0,2,2,11,25,23
2197,0,12.0,15,125,S,1,71.0,F,U,42373.0,8,68,18,48,116
2198,0,12.0,16,21,N,0,61.0,M,U,42373.0,3,3,15,25,24
2199,0,12.0,21,50,A,1,76.0,F,H,43694.0,2,8,18,44,55
2200,0,12.0,18,36,A,0,76.0,M,U,43694.0,6,6,19,50,49
2201,0,12.0,20,28,A,1,81.0,F,H,47429.0,6,6,19,37,35
2202,0,12.0,20,33,S,1,38.0,F,U,38001.0,7,7,16,41,37
2203,0,12.0,18,31,A,0,56.0,F,H,38001.0,7,8,18,38,34
2204,0,12.0,18,65,A,0,62.0,M,H,45925.0,4,8,19,48,68
2205,0,12.0,17,122,A,1,63.0,F,H,40313.0,2,22,19,38,97
2206,0,12.0,19,122,S,1,49.0,F,U,41023.0,5,27,19,50,109
2207,0,12.0,15,69,A,0,17.0,F,H,41023.0,4,12,20,44,69
2208,0,12.0,16,128,S,1,17.0,F,U,46771.0,10,39,19,49,106
2209,1,12.0,21,45,A,0,52.0,M,H,46563.0,7,9,18,42,48
2210,1,6.0,15,129,S,1,62.0,M,U,41365.0,12,41,16,44,105
2211,1,11.0,18,93,S,1,62.0,M,U,41365.0,6,30,19,52,97
2212,0,5.0,23,23,N,0,62.0,M,U,41365.0,2,2,11,21,18
2213,1,5.0,16,127,S,1,62.0,M,H,46058.0,6,35,20,44,98
2214,1,26.0,18,41,E,1,62.0,M,U,46058.0,6,12,7,19,22
2215,1,11.0,19,64,S,1,62.0,F,U,46058.0,9,25,20,50,71
2216,1,20.0,15,28,A,1,66.0,F,U,47212.0,5,6,18,39,35
2217,0,15.0,19,32,S,1,66.0,M,U,47212.0,6,6,19,45,44
2218,0,15.0,20,125,S,1,66.0,F,H,48911.0,8,33,16,47,104
2219,1,15.0,19,128,A,1,51.0,F,H,48911.0,2,36,16,34,99
2220,0,10.0,15,126,A,1,37.0,F,H,48911.0,7,25,16,37,86
2221,0,10.0,19,77,A,1,45.0,M,H,48911.0,1,16,19,38,81
2222,0,10.0,26,56,A,0,51.0,M,U,48911.0,1,7,15,36,61
2223,1,10.0,17,41,A,1,51.0,M,U,48911.0,8,10,13,38,40
2224,0,25.0,20,53,A,1,51.0,F,U,48911.0,6,8,18,36,44
2225,1,25.0,20,20,F,0,51.0,M,U,48911.0,1,1,14,20,21
2226,0,5.0,15,21,N,0,51.0,F,U,48911.0,4,4,17,27,25
2227,0,5.0,20,20,F,0,51.0,M,H,49059.0,2,2,14,24,22
2228,1,5.0,20,129,S,1,69.0,M,U,59357.0,11,52,16,47,114
2229,0,10.0,21,124,A,1,71.0,F,H,59357.0,6,33,16,44,101
2230,1,10.0,18,122,S,1,70.0,M,H,59357.0,15,49,19,48,102
2231,1,40.0,16,127,A,1,51.0,M,U,59357.0,6,28,20,53,109
2232,0,15.0,18,52,A,1,66.0,F,U,59357.0,5,9,21,54,65
2233,0,15.0,19,32,A,0,65.0,M,U,59357.0,3,4,18,37,35
2234,0,15.0,26,120,A,1,37.0,F,H,56339.0,1,24,13,30,94
2235,1,15.0,5,123,A,1,81.0,M,U,56339.0,5,43,47,78,163
2236,0,5.0,18,128,S,1,85.0,F,H,46400.0,4,21,21,42,93
2237,0,5.0,17,65,S,1,85.0,F,H,46400.0,7,19,20,51,77
2238,0,5.0,18,41,A,0,36.0,M,U,46280.0,8,10,19,46,49
2239,0,5.0,17,101,A,1,36.0,F,U,37273.0,2,17,19,39,90
2240,0,5.0,15,65,S,1,36.0,F,U,37273.0,6,22,15,46,68
2241,0,5.0,19,79,A,1,65.0,F,U,42516.0,2,20,19,38,83
2242,1,5.0,15,52,A,0,65.0,F,U,42516.0,4,10,17,50,60
2243,1,5.0,16,28,A,1,65.0,M,H,46731.0,7,8,19,38,34
2244,0,10.0,18,123,A,1,65.0,F,H,46584.0,2,14,13,29,68
2245,1,10.0,16,80,S,1,65.0,F,H,34761.0,2,14,12,43,77
2246,0,10.0,24,113,A,0,55.0,M,H,43000.0,4,11,18,49,83
2247,0,10.0,26,43,A,0,39.0,M,H,58821.0,2,4,16,36,49
2248,0,10.0,21,21,F,0,76.0,M,H,58821.0,2,2,16,26,23
2249,1,10.0,21,80,S,1,74.0,M,H,58821.0,5,14,18,46,77
2250,0,51.0,19,28,A,0,59.0,F,H,58821.0,2,2,14,27,30
2251,0,51.0,18,40,A,0,57.0,F,U,58821.0,8,11,20,49,52
2252,0,51.0,18,80,A,0,57.0,F,U,41855.0,2,7,19,41,82
2253,0,51.0,18,105,A,1,75.0,F,H,50242.0,1,18,12,29,64
2254,0,51.0,15,32,S,1,67.0,M,U,50242.0,9,9,17,38,36
2255,1,51.0,22,52,A,0,67.0,F,U,50242.0,3,5,14,32,43
2256,0,26.0,19,19,F,0,49.0,M,U,43363.0,0,1,14,14,16
2257,1,26.0,17,93,A,0,49.0,F,H,60290.0,5,15,20,48,86
2258,0,12.0,27,125,A,1,80.0,F,H,60290.0,3,29,13,33,93
2259,1,12.0,24,113,S,1,56.0,F,H,64484.0,5,20,16,45,84
2260,0,25.0,22,44,A,0,49.0,F,U,64484.0,5,7,18,47,51
2261,0,25.0,18,128,A,0,38.0,M,H,43971.0,3,18,17,42,95
2262,0,25.0,27,32,A,0,57.0,M,H,43971.0,2,2,13,27,31
2263,1,25.0,21,21,F,0,74.0,M,U,43971.0,2,2,16,26,24
2264,1,10.0,15,90,A,1,86.0,M,U,41875.0,1,7,30,44,83
2265,0,18.0,22,91,S,1,70.0,F,U,39000.0,9,27,18,49,87
2266,0,18.0,18,35,A,0,29.0,F,U,39000.0,6,6,19,44,41
2267,1,18.0,18,40,A,0,29.0,F,U,43357.0,1,2,14,29,37
2268,0,12.0,25,127,A,1,35.0,F,H,42394.0,1,20,18,40,111
2269,0,12.0,22,44,A,1,35.0,F,U,41250.0,11,13,18,49,54
2270,0,12.0,18,32,A,0,62.0,F,H,48532.0,5,6,19,39,35
2271,0,12.0,21,124,A,1,62.0,F,U,56637.0,2,28,15,35,93
2272,0,12.0,21,98,A,0,62.0,F,U,56637.0,3,10,7,23,62
2273,1,12.0,18,128,A,1,62.0,M,U,44409.0,2,31,17,41,99
2274,0,10.0,21,21,F,0,79.0,F,H,43100.0,2,2,14,24,20
2275,1,10.0,21,124,S,1,35.0,F,U,43100.0,9,33,18,49,104
2276,0,4.0,20,41,A,0,35.0,M,H,65581.0,4,6,14,41,45
2277,1,4.0,15,29,A,1,55.0,M,U,65581.0,9,10,19,38,35
2278,1,30.0,19,32,A,0,53.0,M,U,42507.0,3,3,19,34,37
2279,1,35.0,15,31,A,0,35.0,M,H,37546.0,4,5,17,39,36
2280,0,10.0,16,16,F,0,78.0,F,U,37546.0,1,1,15,20,18
2281,1,10.0,9,101,A,1,78.0,M,U,37546.0,3,25,24,53,100
2282,0,20.0,19,105,A,1,51.0,M,H,46594.0,1,15,19,33,79
2283,0,20.0,19,28,A,0,65.0,M,U,46594.0,2,3,17,29,43
2284,0,20.0,16,77,S,1,40.0,M,H,53270.0,6,25,19,47,84
2285,1,20.0,21,45,A,0,41.0,F,H,53270.0,3,5,16,35,39
2286,1,10.0,27,27,N,0,72.0,F,H,32294.0,1,1,10,23,25
2287,1,15.0,19,127,A,0,72.0,M,H,41228.0,4,20,11,41,88
2288,0,15.0,23,53,A,0,70.0,F,U,41228.0,4,9,18,49,64
2289,0,15.0,15,127,A,1,65.0,F,U,56210.0,6,40,17,45,113
2290,0,15.0,19,80,A,1,51.0,M,H,56210.0,3,13,19,51,83
2291,1,15.0,25,52,A,0,67.0,F,H,45788.0,8,12,18,49,62
2292,1,23.0,18,41,A,0,80.0,M,U,45788.0,5,7,19,48,50
2293,1,10.0,17,30,A,1,69.0,F,U,45788.0,9,9,16,37,35
2294,1,11.0,19,31,A,0,69.0,M,H,45788.0,4,5,18,38,34
2295,1,2.0,15,129,S,1,68.0,F,H,51091.0,22,92,17,45,122
2296,1,6.0,15,130,S,1,61.0,M,U,51091.0,17,59,21,51,119
2297,0,25.0,17,52,A,1,69.0,M,H,51091.0,5,9,20,46,58
2298,1,25.0,16,45,A,0,35.0,M,H,51091.0,5,8,13,37,41
2299,1,20.0,20,76,A,1,59.0,F,H,45235.0,6,11,19,43,70
2300,1,20.0,22,32,A,0,71.0,F,H,45235.0,4,4,18,44,40
2301,0,10.0,15,121,N,0,83.0,F,U,45235.0,7,22,35,66,126
2302,1,10.0,16,128,S,1,49.0,F,H,43112.0,5,36,10,34,86
2303,0,14.0,16,16,F,0,49.0,M,H,44421.0,2,2,17,24,20
2304,0,14.0,15,130,L,1,35.0,F,U,54926.0,8,65,12,40,109
2305,1,14.0,21,128,A,1,77.0,M,U,54926.0,3,37,17,43,109
2306,1,14.0,16,80,A,0,40.0,M,U,57372.0,3,12,21,49,76
2307,1,21.0,22,22,N,0,40.0,M,U,57372.0,0,1,11,11,19
2308,0,10.0,20,102,A,0,61.0,F,H,57372.0,2,13,24,46,111
2309,0,10.0,18,81,E,0,61.0,M,U,57372.0,2,6,6,14,39
2310,1,10.0,20,122,S,1,43.0,M,U,44559.0,2,25,19,37,95
2311,1,13.0,15,17,N,0,57.0,F,U,44559.0,3,4,17,23,21
2312,0,8.0,18,35,A,0,57.0,F,H,50030.0,1,2,15,27,29
2313,1,8.0,17,20,N,0,45.0,M,H,50030.0,4,5,20,32,28
2314,1,12.0,18,90,A,1,49.0,F,U,50030.0,1,20,9,18,58
2315,0,10.0,15,63,A,1,61.0,F,U,50030.0,11,15,20,40,55
2316,1,10.0,17,52,A,1,61.0,F,U,50030.0,2,10,19,37,56
2317,0,10.0,20,20,F,0,61.0,F,U,49262.0,0,1,11,11,17
2318,1,10.0,23,44,S,1,61.0,M,U,49262.0,9,13,18,46,52
2319,1,20.0,24,111,A,0,56.0,F,U,49262.0,1,10,17,35,84
2320,0,50.0,20,20,F,0,56.0,M,H,68375.0,2,2,11,21,18
2321,1,50.0,17,57,A,0,57.0,F,H,77130.0,3,5,19,44,58
2322,1,40.0,24,33,A,0,64.0,M,U,46250.0,4,4,18,44,41
2323,1,10.0,23,29,A,0,47.0,F,H,55282.0,4,4,14,33,32
2324,0,15.0,22,147,S,1,83.0,F,H,55282.0,5,65,21,53,143
2325,1,15.0,19,56,A,1,62.0,F,H,109313.0,7,13,19,49,67
2326,1,10.0,15,93,S,1,44.0,F,U,64119.0,8,22,19,51,80
2327,1,15.0,17,44,A,0,44.0,M,H,64119.0,7,11,19,48,53
2328,0,100.0,24,24,N,0,54.0,F,H,64119.0,2,2,13,27,24
2329,1,100.0,15,91,A,0,41.0,M,U,43750.0,5,13,22,50,91
2330,0,10.0,21,116,S,1,51.0,F,U,43750.0,7,31,18,46,106
2331,0,10.0,16,75,A,0,51.0,F,U,59646.0,2,7,15,39,65
2332,1,10.0,19,39,A,0,41.0,F,H,57224.0,1,3,14,29,37
2333,1,10.0,17,41,A,1,67.0,M,U,57224.0,10,14,20,49,52
2334,1,50.0,17,17,F,0,60.0,F,H,55716.0,2,2,17,26,24
2335,0,6.0,26,130,A,1,61.0,M,U,55716.0,1,19,13,32,98
2336,1,6.0,22,105,S,1,76.0,F,U,60028.0,11,26,15,46,83
2337,0,15.0,17,42,A,0,73.0,F,H,50650.0,5,9,18,46,46
2338,0,15.0,19,32,A,0,31.0,M,H,76857.0,3,3,20,34,38
2339,1,15.0,18,125,S,1,78.0,F,U,76857.0,4,23,19,49,99
2340,1,10.0,22,119,A,0,78.0,M,H,67735.0,3,22,16,43,95
2341,1,25.0,25,53,A,0,45.0,M,H,67735.0,3,7,18,51,65
2342,0,3.0,19,24,N,0,77.0,F,U,67735.0,4,5,22,37,36
2343,1,3.0,21,126,S,1,77.0,M,U,67735.0,8,47,15,37,103
2344,0,10.0,19,127,A,1,77.0,M,U,71424.0,3,31,17,37,112
2345,0,10.0,19,113,A,1,66.0,F,U,71424.0,2,11,17,35,69
2346,0,10.0,18,53,S,1,66.0,F,H,71424.0,9,15,19,50,64
2347,1,10.0,17,126,S,1,41.0,F,H,51507.0,5,37,19,52,114
2348,0,34.0,15,21,N,0,35.0,F,U,51507.0,4,6,20,32,28
2349,1,34.0,5,65,A,0,35.0,F,H,61835.0,2,12,39,61,105
2350,0,5.0,21,129,S,1,66.0,M,U,67000.0,11,55,17,49,112
2351,1,5.0,21,43,S,1,62.0,F,U,67000.0,12,19,17,50,55
2352,1,20.0,23,29,A,0,62.0,F,H,54200.0,4,4,19,40,36
2353,1,14.0,18,93,A,1,16.0,M,U,41963.0,10,20,20,53,85
2354,1,13.0,16,90,A,1,73.0,M,H,41963.0,6,16,12,35,66
2355,1,11.0,19,67,A,1,61.0,M,H,41963.0,7,17,19,52,78
2356,0,10.0,20,44,A,0,34.0,F,U,41963.0,2,4,15,34,42
2357,0,10.0,16,125,A,1,81.0,M,H,49118.0,5,32,9,27,80
2358,1,10.0,19,40,A,1,66.0,F,H,49118.0,6,9,19,50,52
2359,0,20.0,23,123,S,1,71.0,M,U,49118.0,8,24,18,49,103
2360,1,20.0,17,64,A,1,71.0,M,U,51364.0,9,14,20,45,70
2361,0,10.0,15,32,A,1,51.0,M,H,51364.0,4,4,20,37,41
2362,0,10.0,23,90,A,0,64.0,M,H,68331.0,4,18,18,49,81
2363,0,10.0,15,44,A,0,38.0,M,H,68331.0,7,10,20,48,54
2364,1,10.0,17,33,S,1,63.0,F,H,68331.0,10,10,19,47,46
2365,1,15.0,24,36,A,1,34.0,F,H,68331.0,9,9,17,46,43
2366,0,20.0,16,23,N,0,61.0,F,H,68331.0,5,5,21,33,28
2367,0,20.0,15,65,S,1,73.0,F,H,65871.0,2,10,17,34,62
2368,1,20.0,15,39,A,1,53.0,M,H,65871.0,5,7,18,47,45
2369,0,10.0,6,105,A,0,63.0,F,H,75224.0,4,12,35,68,97
2370,0,10.0,7,64,A,0,63.0,F,H,75224.0,2,7,27,46,74
2371,0,10.0,18,53,S,1,68.0,F,H,63008.0,10,19,19,50,67
2372,0,10.0,18,43,A,0,27.0,F,H,63008.0,4,6,20,46,46
2373,1,10.0,16,124,S,1,27.0,F,U,57954.0,5,28,10,30,78
2374,1,10.0,23,101,S,1,40.0,F,H,57954.0,8,29,18,51,90
2375,0,21.0,21,81,A,0,58.0,F,H,57954.0,2,9,19,48,73
2376,0,21.0,21,52,A,0,33.0,F,H,57954.0,3,8,19,51,65
2377,1,21.0,22,77,A,1,76.0,F,H,62310.0,3,13,18,49,77
2378,0,9.0,17,68,A,1,75.0,M,H,62310.0,7,14,22,49,77
2379,1,9.0,18,43,S,1,39.0,M,H,55836.0,22,31,19,52,61
2380,1,12.0,18,128,A,1,17.0,F,U,71303.0,7,18,18,47,104
2381,0,25.0,17,17,F,0,57.0,F,U,71303.0,2,2,16,23,20
2382,0,25.0,7,126,S,1,57.0,F,H,71303.0,5,43,39,70,139
2383,1,25.0,17,29,A,0,42.0,M,U,71303.0,4,4,14,33,31
2384,0,20.0,18,126,S,1,42.0,M,H,46808.0,4,43,19,52,116
2385,1,20.0,23,104,A,0,32.0,M,U,59924.0,2,12,14,38,75
2386,0,5.0,18,45,A,0,31.0,F,U,59924.0,5,8,18,42,47
2387,1,5.0,16,97,S,1,66.0,F,H,60456.0,11,36,17,43,92
2388,1,12.0,19,56,S,1,28.0,F,U,60456.0,9,17,19,52,71
2389,0,5.0,18,29,A,1,63.0,F,U,60456.0,10,10,18,39,36
2390,0,5.0,26,126,A,1,63.0,F,H,60456.0,1,33,19,36,132
2391,1,5.0,18,86,A,0,87.0,M,H,60456.0,1,8,19,41,83
2392,0,6.0,20,20,F,0,42.0,M,H,105000.0,2,2,14,24,20
2393,0,6.0,16,16,F,0,42.0,F,H,105000.0,2,2,17,24,20
2394,0,6.0,26,78,A,0,75.0,M,H,105000.0,1,8,27,43,77
2395,1,6.0,18,76,A,0,74.0,M,U,105000.0,5,13,18,45,67
2396,0,10.0,16,40,A,1,74.0,M,H,63192.0,5,7,19,46,46
2397,0,10.0,18,40,A,0,53.0,F,H,63192.0,0,5,19,19,53
2398,1,10.0,16,31,A,1,54.0,F,U,63192.0,7,7,13,32,29
2399,1,10.0,18,24,N,0,84.0,M,U,80468.0,5,5,18,33,29
2400,1,9.0,18,89,S,1,36.0,M,H,80468.0,10,26,20,53,88
2401,0,10.0,16,44,A,0,48.0,M,H,80468.0,3,5,17,39,44
2402,1,10.0,8,63,A,1,49.0,M,H,80468.0,3,14,34,62,92
2403,1,10.0,18,32,A,0,77.0,F,H,89045.0,6,6,18,43,39
2404,1,25.0,19,80,A,1,78.0,M,H,89045.0,2,12,11,32,68
2405,1,21.0,18,55,A,1,49.0,M,H,65257.0,2,10,19,40,66
2406,1,20.0,22,128,A,1,47.0,F,H,56996.0,3,24,18,49,97
2407,0,20.0,24,38,A,0,33.0,F,H,56996.0,2,4,17,48,48
2408,0,20.0,21,21,N,0,51.0,F,H,56996.0,2,2,11,21,18
2409,0,20.0,18,88,A,0,46.0,M,U,82851.0,4,12,19,50,72
2410,0,20.0,24,45,A,0,57.0,M,H,82851.0,3,5,18,44,48
2411,0,20.0,15,44,E,0,47.0,M,U,82851.0,1,4,13,29,46
2412,0,20.0,21,63,S,1,17.0,M,H,82851.0,11,24,20,48,76
2413,0,20.0,7,57,E,0,47.0,M,H,64129.0,1,9,22,38,69
2414,1,20.0,17,81,A,0,53.0,M,H,67860.0,3,7,19,45,76
2415,0,50.0,15,129,S,1,70.0,M,H,67860.0,16,73,15,45,114
2416,1,50.0,17,75,A,0,40.0,M,H,67860.0,1,6,19,35,74
2417,1,5.0,17,32,A,1,69.0,F,U,67860.0,10,12,23,45,44
2418,0,15.0,16,29,A,1,69.0,F,H,67860.0,10,11,18,40,38
2419,0,15.0,21,24,N,0,67.0,F,U,67860.0,4,4,18,33,30
2420,1,15.0,16,20,N,0,73.0,F,H,67860.0,3,3,20,32,27
2421,0,40.0,15,87,A,0,73.0,F,H,50898.0,3,12,17,33,72
2422,0,40.0,18,125,A,1,57.0,F,H,50898.0,8,20,19,45,82
2423,1,40.0,23,105,S,1,52.0,M,H,50898.0,3,19,19,45,94
2424,0,10.0,17,53,A,0,83.0,M,U,50898.0,3,6,18,45,54
2425,1,10.0,18,33,A,0,83.0,M,U,50898.0,5,5,18,44,41
2426,1,2.0,18,102,A,0,83.0,F,H,35938.0,8,15,11,30,41
2427,0,50.0,15,57,A,0,50.0,M,U,56647.0,5,8,16,41,57
2428,1,50.0,18,57,S,1,42.0,M,H,59000.0,2,9,18,46,64
2429,0,20.0,24,24,N,0,66.0,M,H,58635.0,2,2,10,24,21
2430,1,20.0,14,15,F,0,64.0,F,U,58635.0,1,2,32,37,35
2431,0,15.0,25,41,A,0,53.0,M,H,65027.0,1,4,18,38,48
2432,0,15.0,21,21,F,0,51.0,M,H,41176.0,2,2,11,21,18
2433,0,15.0,16,103,S,1,50.0,M,H,68536.0,4,16,20,41,87
2434,1,15.0,15,30,A,0,27.0,M,H,68536.0,4,4,17,37,34
2435,1,2.0,18,33,A,0,29.0,M,H,49714.0,6,6,13,36,33
2436,1,10.0,13,128,A,1,77.0,M,H,49714.0,6,21,29,49,75
2437,0,20.0,18,41,A,0,76.0,F,H,66197.0,1,4,18,37,46
2438,0,20.0,17,32,A,0,75.0,F,H,66197.0,8,8,10,26,24
2439,0,20.0,18,104,A,1,51.0,M,H,75737.0,1,10,19,36,77
2440,0,20.0,18,53,A,1,69.0,F,H,76915.0,5,13,20,49,62
2441,1,20.0,5,30,A,0,78.0,M,U,76915.0,3,4,20,38,35
2442,0,5.0,23,23,N,0,44.0,F,U,63938.0,0,1,11,11,18
2443,1,5.0,5,131,S,1,87.0,F,U,51941.0,5,23,26,57,110
2444,0,4.0,20,64,A,1,87.0,F,U,51941.0,6,14,13,39,54
2445,1,4.0,17,98,S,1,85.0,F,U,51941.0,20,64,17,47,96
2446,0,5.0,19,80,A,0,35.0,M,H,56296.0,3,8,19,41,77
2447,1,5.0,17,17,F,0,25.0,F,H,56296.0,2,2,14,21,18
2448,0,15.0,19,28,A,0,67.0,F,H,69583.0,2,2,19,32,33
2449,0,15.0,15,86,A,1,43.0,F,U,69583.0,2,10,18,33,77
2450,1,15.0,4,66,S,1,80.0,M,U,69583.0,12,36,47,79,131
2451,1,30.0,15,33,A,1,80.0,M,H,98346.0,8,8,20,48,44
2452,1,18.0,18,130,A,1,80.0,M,U,98346.0,6,27,19,51,107
2453,0,10.0,20,86,A,0,39.0,M,U,71499.0,3,11,17,44,83
2454,1,10.0,18,42,A,0,68.0,F,U,71499.0,3,5,19,37,43
2455,1,9.0,12,53,A,1,43.0,M,U,71499.0,16,22,37,64,83
2456,0,5.0,17,77,S,1,80.0,F,U,71499.0,10,28,21,54,92
2457,0,5.0,16,130,A,1,80.0,F,H,87796.0,3,31,17,44,110
2458,1,5.0,15,91,S,1,76.0,M,H,87796.0,8,30,19,47,88
2459,0,20.0,21,29,A,0,76.0,F,U,87796.0,4,4,14,33,31
2460,0,20.0,18,104,S,1,76.0,F,H,52057.0,4,26,20,53,106
2461,0,20.0,15,89,A,0,35.0,M,U,52057.0,6,12,21,49,81
2462,1,20.0,4,75,S,1,74.0,M,H,86934.0,4,23,39,60,122
2463,1,9.0,19,56,S,1,71.0,F,H,79842.0,8,15,20,49,65
2464,0,18.0,16,16,F,0,63.0,M,H,79842.0,2,2,17,24,20
2465,0,18.0,18,44,A,1,53.0,F,H,62470.0,8,11,19,50,53
2466,0,18.0,20,125,A,0,36.0,M,H,48304.0,3,22,19,44,99
2467,0,18.0,18,57,A,0,55.0,F,H,48304.0,5,15,20,50,66
2468,1,18.0,17,124,A,1,51.0,F,H,48304.0,11,23,20,53,82
2469,0,50.0,23,44,A,0,61.0,M,H,48304.0,3,5,18,42,46
2470,0,50.0,16,32,A,0,31.0,F,U,48304.0,8,8,19,40,38
2471,1,50.0,26,28,A,0,36.0,M,U,48304.0,3,4,17,38,35
2472,1,40.0,18,104,A,1,36.0,M,H,67354.0,2,11,20,39,60
2473,0,12.0,16,71,A,1,59.0,M,U,67354.0,2,8,20,48,74
2474,1,12.0,17,88,S,1,71.0,F,H,56250.0,16,28,20,51,87
2475,0,27.0,15,15,F,0,45.0,F,H,55579.0,1,1,15,19,18
2476,1,27.0,18,81,A,0,77.0,F,U,83356.0,3,13,19,52,86
2477,0,20.0,18,65,A,1,36.0,F,H,83356.0,5,20,18,46,74
2478,1,20.0,21,53,A,0,49.0,F,H,83356.0,4,7,20,48,64
2479,0,30.0,25,33,A,0,62.0,F,U,83356.0,5,5,17,43,41
2480,1,30.0,18,57,A,0,83.0,M,U,83609.0,5,11,19,52,67
2481,1,8.0,18,23,N,0,43.0,F,H,83609.0,4,5,18,33,29
2482,1,10.0,18,91,A,0,39.0,M,H,83609.0,1,12,15,33,72
2483,0,30.0,24,125,A,1,57.0,F,U,69853.0,1,17,13,31,94
2484,0,30.0,18,54,A,0,49.0,F,H,56106.0,2,5,18,37,52
2485,0,30.0,17,125,S,1,87.0,F,H,56710.0,9,24,11,29,47
2486,1,30.0,15,28,L,0,76.0,F,H,56710.0,2,2,17,29,31
2487,1,30.0,15,88,A,0,43.0,F,H,64385.0,4,12,19,48,80
2488,1,4.0,15,102,S,1,36.0,F,H,64385.0,8,24,19,44,75
2489,1,5.0,18,41,S,1,35.0,F,U,64385.0,11,14,10,40,42
2490,0,7.0,20,32,S,1,36.0,M,U,64385.0,8,8,18,45,42
2491,0,7.0,22,92,S,1,77.0,M,H,47308.0,5,19,18,44,84
2492,1,7.0,15,92,S,1,41.0,F,U,47308.0,3,16,19,38,80
2493,0,18.0,23,39,A,0,45.0,M,H,47308.0,3,5,19,52,55
2494,0,18.0,26,40,A,0,45.0,F,H,47308.0,1,2,15,35,46
2495,1,18.0,5,66,A,0,52.0,M,U,16921.0,1,9,26,42,68
2496,1,15.0,18,111,A,0,62.0,F,H,26491.0,2,13,19,39,97
2497,0,100.0,21,21,N,0,79.0,M,U,27420.0,2,2,11,21,19
2498,0,100.0,17,17,F,0,57.0,F,H,27420.0,2,2,14,21,18
2499,1,100.0,19,126,S,1,17.0,F,U,27420.0,7,35,19,52,111
2500,0,10.0,26,40,A,1,29.0,F,U,26372.0,6,10,15,45,48
2501,1,10.0,10,32,A,0,49.0,F,H,26372.0,2,3,23,36,38
2502,0,10.0,23,63,A,1,67.0,M,H,23417.0,6,10,11,39,58
2503,1,10.0,17,130,S,1,75.0,F,U,29081.0,7,52,20,52,121
2504,1,20.0,18,42,A,0,53.0,F,H,29081.0,4,6,18,47,46
2505,0,20.0,15,15,F,0,71.0,F,H,26832.0,1,1,15,19,18
2506,1,20.0,26,32,A,0,49.0,M,H,45610.0,2,2,13,27,31
2507,1,21.0,22,45,A,0,45.0,M,U,45610.0,4,6,14,40,48
2508,1,35.0,17,33,A,0,66.0,F,U,50028.0,5,6,19,46,43
2509,1,15.0,23,88,A,0,66.0,F,H,49277.0,9,17,19,50,83
2510,0,14.0,16,77,A,0,65.0,F,H,49277.0,2,8,20,48,74
2511,0,14.0,20,20,F,0,46.0,F,U,49277.0,0,1,14,14,20
